From,Name,Relationship_Type,Rel_value,To,Name
80,tt80,Similar to,0.75,95,tt95
80,tt80,Similar to,0.83,96,tt96
80,tt80,Similar to,0.63,97,tt97
80,tt80,Similar to,0.91,98,tt98
80,tt80,Similar to,0.14,99,tt99
80,tt80,Similar to,0.13,100,tt100
81,tt81,Similar to,0.61,82,tt82
81,tt81,Similar to,0.28,83,tt83
81,tt81,Similar to,0.08,84,tt84
81,tt81,Similar to,0.47,85,tt85
81,tt81,Similar to,0.17,86,tt86
81,tt81,Similar to,0,87,tt87
81,tt81,Similar to,0,88,tt88
81,tt81,Similar to,0.18,89,tt89
81,tt81,Similar to,0.32,90,tt90
81,tt81,Similar to,0.1,91,tt91
81,tt81,Similar to,0.61,92,tt92
81,tt81,Similar to,0.03,93,tt93
81,tt81,Similar to,0.85,94,tt94
81,tt81,Similar to,0.4,95,tt95
81,tt81,Similar to,0.05,96,tt96
81,tt81,Similar to,0.12,97,tt97
81,tt81,Similar to,0.26,98,tt98
81,tt81,Similar to,0.08,99,tt99
81,tt81,Similar to,0.12,100,tt100
82,tt82,Similar to,0.8,83,tt83
82,tt82,Similar to,0.15,84,tt84
82,tt82,Similar to,0.08,85,tt85
82,tt82,Similar to,0.05,86,tt86
82,tt82,Similar to,0.36,87,tt87
82,tt82,Similar to,0.65,88,tt88
82,tt82,Similar to,0.33,89,tt89
82,tt82,Similar to,0.94,90,tt90
82,tt82,Similar to,0.54,91,tt91
82,tt82,Similar to,0.01,92,tt92
82,tt82,Similar to,0.38,93,tt93
82,tt82,Similar to,0.96,94,tt94
82,tt82,Similar to,1,95,tt95
82,tt82,Similar to,0.97,96,tt96
82,tt82,Similar to,0.37,97,tt97
82,tt82,Similar to,0.64,98,tt98
82,tt82,Similar to,0.69,99,tt99
82,tt82,Similar to,0.91,100,tt100
83,tt83,Similar to,0.58,84,tt84
83,tt83,Similar to,0.54,85,tt85
83,tt83,Similar to,0.57,86,tt86
83,tt83,Similar to,0.99,87,tt87
83,tt83,Similar to,0.91,88,tt88
83,tt83,Similar to,0.09,89,tt89
83,tt83,Similar to,0.18,90,tt90
83,tt83,Similar to,0.19,91,tt91
83,tt83,Similar to,0.1,92,tt92
83,tt83,Similar to,0,93,tt93
83,tt83,Similar to,0.38,94,tt94
83,tt83,Similar to,0.94,95,tt95
83,tt83,Similar to,0.05,96,tt96
83,tt83,Similar to,1,97,tt97
83,tt83,Similar to,0.12,98,tt98
83,tt83,Similar to,0.91,99,tt99
83,tt83,Similar to,0.65,100,tt100
84,tt84,Similar to,0.12,85,tt85
84,tt84,Similar to,0.94,86,tt86
84,tt84,Similar to,0.3,87,tt87
84,tt84,Similar to,0.05,88,tt88
84,tt84,Similar to,0.57,89,tt89
84,tt84,Similar to,0.13,90,tt90
84,tt84,Similar to,0.51,91,tt91
84,tt84,Similar to,0.17,92,tt92
84,tt84,Similar to,0.15,93,tt93
84,tt84,Similar to,0.69,94,tt94
84,tt84,Similar to,0.21,95,tt95
84,tt84,Similar to,0.26,96,tt96
84,tt84,Similar to,0.45,97,tt97
84,tt84,Similar to,0.44,98,tt98
84,tt84,Similar to,0.37,99,tt99
84,tt84,Similar to,0.3,100,tt100
85,tt85,Similar to,0.6,86,tt86
85,tt85,Similar to,0.43,87,tt87
85,tt85,Similar to,0.77,88,tt88
85,tt85,Similar to,0.31,89,tt89
85,tt85,Similar to,0.38,90,tt90
85,tt85,Similar to,0.73,91,tt91
85,tt85,Similar to,1,92,tt92
85,tt85,Similar to,0.93,93,tt93
85,tt85,Similar to,0.25,94,tt94
85,tt85,Similar to,0.85,95,tt95
85,tt85,Similar to,0.71,96,tt96
85,tt85,Similar to,0.38,97,tt97
85,tt85,Similar to,0.7,98,tt98
85,tt85,Similar to,0.18,99,tt99
85,tt85,Similar to,0.31,100,tt100
86,tt86,Similar to,0.83,87,tt87
86,tt86,Similar to,0.93,88,tt88
86,tt86,Similar to,0.75,89,tt89
86,tt86,Similar to,0.87,90,tt90
86,tt86,Similar to,0.3,91,tt91
86,tt86,Similar to,0.49,92,tt92
86,tt86,Similar to,0.18,93,tt93
86,tt86,Similar to,0.41,94,tt94
86,tt86,Similar to,0.52,95,tt95
86,tt86,Similar to,0.72,96,tt96
86,tt86,Similar to,0.06,97,tt97
86,tt86,Similar to,0.2,98,tt98
86,tt86,Similar to,0.62,99,tt99
86,tt86,Similar to,0.81,100,tt100
87,tt87,Similar to,0.67,88,tt88
87,tt87,Similar to,0.31,89,tt89
87,tt87,Similar to,0.66,90,tt90
87,tt87,Similar to,0.88,91,tt91
87,tt87,Similar to,0.22,92,tt92
87,tt87,Similar to,0,93,tt93
87,tt87,Similar to,0.76,94,tt94
87,tt87,Similar to,0,95,tt95
87,tt87,Similar to,0.97,96,tt96
87,tt87,Similar to,0.12,97,tt97
87,tt87,Similar to,0.07,98,tt98
87,tt87,Similar to,0.58,99,tt99
87,tt87,Similar to,0.67,100,tt100
88,tt88,Similar to,0.89,89,tt89
88,tt88,Similar to,0.19,90,tt90
88,tt88,Similar to,0.61,91,tt91
88,tt88,Similar to,0.43,92,tt92
88,tt88,Similar to,0.28,93,tt93
88,tt88,Similar to,0.74,94,tt94
88,tt88,Similar to,0.13,95,tt95
88,tt88,Similar to,0.11,96,tt96
88,tt88,Similar to,0.99,97,tt97
88,tt88,Similar to,0.75,98,tt98
88,tt88,Similar to,0.95,99,tt99
88,tt88,Similar to,0.6,100,tt100
89,tt89,Similar to,0.79,90,tt90
89,tt89,Similar to,0.54,91,tt91
89,tt89,Similar to,0.15,92,tt92
89,tt89,Similar to,0.31,93,tt93
89,tt89,Similar to,0.44,94,tt94
89,tt89,Similar to,0.25,95,tt95
89,tt89,Similar to,0.37,96,tt96
89,tt89,Similar to,0.64,97,tt97
89,tt89,Similar to,0.5,98,tt98
89,tt89,Similar to,0.1,99,tt99
89,tt89,Similar to,0.85,100,tt100
9,tt9,Similar to,0.36,10,tt10
9,tt9,Similar to,0.45,11,tt11
9,tt9,Similar to,0.92,12,tt12
9,tt9,Similar to,0.91,13,tt13
9,tt9,Similar to,0.43,14,tt14
9,tt9,Similar to,0.76,15,tt15
9,tt9,Similar to,0.06,16,tt16
9,tt9,Similar to,0.78,17,tt17
9,tt9,Similar to,0.03,18,tt18
9,tt9,Similar to,0.2,19,tt19
9,tt9,Similar to,0.75,20,tt20
9,tt9,Similar to,0.73,21,tt21
9,tt9,Similar to,0.47,22,tt22
9,tt9,Similar to,0.78,23,tt23
9,tt9,Similar to,0.44,24,tt24
9,tt9,Similar to,0.23,25,tt25
9,tt9,Similar to,0.51,26,tt26
9,tt9,Similar to,0.1,27,tt27
9,tt9,Similar to,0.32,28,tt28
9,tt9,Similar to,0.79,29,tt29
9,tt9,Similar to,0.21,30,tt30
9,tt9,Similar to,0.99,31,tt31
9,tt9,Similar to,0.55,32,tt32
9,tt9,Similar to,0.65,33,tt33
9,tt9,Similar to,0.96,34,tt34
9,tt9,Similar to,0.35,35,tt35
9,tt9,Similar to,0.14,36,tt36
9,tt9,Similar to,0.42,37,tt37
9,tt9,Similar to,0.65,38,tt38
9,tt9,Similar to,0.74,39,tt39
9,tt9,Similar to,0.99,40,tt40
9,tt9,Similar to,0.47,41,tt41
9,tt9,Similar to,0.73,42,tt42
9,tt9,Similar to,0.09,43,tt43
9,tt9,Similar to,0.82,44,tt44
9,tt9,Similar to,0.86,45,tt45
9,tt9,Similar to,0.63,46,tt46
9,tt9,Similar to,0.97,47,tt47
9,tt9,Similar to,0.12,48,tt48
9,tt9,Similar to,0.3,49,tt49
9,tt9,Similar to,0.76,50,tt50
9,tt9,Similar to,0.59,51,tt51
9,tt9,Similar to,0.38,52,tt52
9,tt9,Similar to,0.08,53,tt53
9,tt9,Similar to,0.32,54,tt54
9,tt9,Similar to,0.57,55,tt55
9,tt9,Similar to,0.68,56,tt56
9,tt9,Similar to,0.48,57,tt57
9,tt9,Similar to,0.6,58,tt58
9,tt9,Similar to,0.91,59,tt59
9,tt9,Similar to,0.31,60,tt60
9,tt9,Similar to,0.12,61,tt61
9,tt9,Similar to,0.3,62,tt62
9,tt9,Similar to,0.87,63,tt63
9,tt9,Similar to,1,64,tt64
9,tt9,Similar to,0.47,65,tt65
9,tt9,Similar to,0.31,66,tt66
9,tt9,Similar to,0.88,67,tt67
9,tt9,Similar to,0.99,68,tt68
9,tt9,Similar to,0.71,69,tt69
9,tt9,Similar to,0.56,70,tt70
9,tt9,Similar to,0.4,71,tt71
9,tt9,Similar to,0.07,72,tt72
9,tt9,Similar to,0.76,73,tt73
9,tt9,Similar to,0.59,74,tt74
9,tt9,Similar to,0.7,75,tt75
9,tt9,Similar to,0.93,76,tt76
9,tt9,Similar to,0.03,77,tt77
9,tt9,Similar to,0.48,78,tt78
9,tt9,Similar to,0.84,79,tt79
9,tt9,Similar to,0.09,80,tt80
9,tt9,Similar to,0.24,81,tt81
9,tt9,Similar to,0.61,82,tt82
9,tt9,Similar to,0.93,83,tt83
9,tt9,Similar to,0.09,84,tt84
9,tt9,Similar to,0.7,85,tt85
9,tt9,Similar to,0.21,86,tt86
9,tt9,Similar to,0.36,87,tt87
9,tt9,Similar to,0.65,88,tt88
9,tt9,Similar to,0.1,89,tt89
9,tt9,Similar to,0.92,90,tt90
9,tt9,Similar to,0.99,91,tt91
9,tt9,Similar to,0.65,92,tt92
9,tt9,Similar to,0.48,93,tt93
9,tt9,Similar to,0.98,94,tt94
9,tt9,Similar to,0.22,95,tt95
9,tt9,Similar to,0.91,96,tt96
9,tt9,Similar to,0.46,97,tt97
9,tt9,Similar to,0.95,98,tt98
9,tt9,Similar to,0.25,99,tt99
9,tt9,Similar to,0.88,100,tt100
90,tt90,Similar to,0,91,tt91
90,tt90,Similar to,0.66,92,tt92
90,tt90,Similar to,0.58,93,tt93
90,tt90,Similar to,0.13,94,tt94
90,tt90,Similar to,0.31,95,tt95
90,tt90,Similar to,0.41,96,tt96
90,tt90,Similar to,0.64,97,tt97
90,tt90,Similar to,0.05,98,tt98
90,tt90,Similar to,0.67,99,tt99
90,tt90,Similar to,0.47,100,tt100
91,tt91,Similar to,0.28,92,tt92
91,tt91,Similar to,0.51,93,tt93
91,tt91,Similar to,0.3,94,tt94
91,tt91,Similar to,0.96,95,tt95
91,tt91,Similar to,0.87,96,tt96
91,tt91,Similar to,0.26,97,tt97
91,tt91,Similar to,0.43,98,tt98
91,tt91,Similar to,0.73,99,tt99
91,tt91,Similar to,0.95,100,tt100
92,tt92,Similar to,0.73,93,tt93
92,tt92,Similar to,0.09,94,tt94
92,tt92,Similar to,0.53,95,tt95
92,tt92,Similar to,0.72,96,tt96
92,tt92,Similar to,0.93,97,tt97
92,tt92,Similar to,0.14,98,tt98
92,tt92,Similar to,0.55,99,tt99
92,tt92,Similar to,0.82,100,tt100
93,tt93,Similar to,0.47,94,tt94
93,tt93,Similar to,0.87,95,tt95
93,tt93,Similar to,0.25,96,tt96
93,tt93,Similar to,0.05,97,tt97
93,tt93,Similar to,0.49,98,tt98
93,tt93,Similar to,0.83,99,tt99
93,tt93,Similar to,0.57,100,tt100
94,tt94,Similar to,0.71,95,tt95
94,tt94,Similar to,0.52,96,tt96
94,tt94,Similar to,0.67,97,tt97
94,tt94,Similar to,0.7,98,tt98
94,tt94,Similar to,0.05,99,tt99
94,tt94,Similar to,0.41,100,tt100
95,tt95,Similar to,0.6,96,tt96
95,tt95,Similar to,0.7,97,tt97
95,tt95,Similar to,0.21,98,tt98
95,tt95,Similar to,0.96,99,tt99
95,tt95,Similar to,0.87,100,tt100
96,tt96,Similar to,0.39,97,tt97
96,tt96,Similar to,0.37,98,tt98
96,tt96,Similar to,0.27,99,tt99
96,tt96,Similar to,0.45,100,tt100
97,tt97,Similar to,0.73,98,tt98
97,tt97,Similar to,0.17,99,tt99
97,tt97,Similar to,0.76,100,tt100
98,tt98,Similar to,1,99,tt99
98,tt98,Similar to,0.61,100,tt100
99,tt99,Similar to,0.1,100,tt100
